book_id,book_name,cluster_label,pca_x,pca_y
f5d06ccaa1c128bb,三十如狼，四十如虎,0,-10.019039512484198,-0.3661596962724072
93ce06e3a1021784,三国再现：诸葛亮不是后勤部长,3,7.236465345444586,-0.0699106388844151
ed749086464e89cd,三国谋，盛宠尚书郎,4,-14.33955365547336,0.25073710655065934
adde06ac47d4c5a8,三国：人在西域，开局杀回洛阳！,3,6.166197455764198,0.12276818111745723
c9c7aec4d53e9bc0,三国：从抢二乔开始,4,-18.106345255545595,0.04937716903988096
52dfd13188701c0d,三国：全体起立，给大佬敬礼,7,19.290739606129492,0.11171460796100609
6c03cf8aa311746f,三国：刘备惊了，我的谋主太妖孽,4,-20.29829230534067,-0.0033617504561283262
a8a30e61fcc6a1e7,三国：和小乔拼床，你喊大乔干嘛,0,-7.888202567922882,0.1992929271604655
8e733334ea812a36,三国：因长得帅被小乔捡回了家,0,-11.260634567038501,-0.028659085074712654
2f6b24ae12fd4087,三国：多子多福，开局截胡蔡琰,3,2.5482663627140525,0.03800330173171271
08c32d1c11180886,三国：天子刘协，添加好友就变强,4,-14.686306475674339,0.12183546092498793
b23e094aff9fdaf3,三国：家兄典韦，开局硬刚吕布,3,0.992682802366005,0.09069708849821048
783b469c0c150691,三国：开局告诉刘备我是穿越者！,4,-18.306912024077416,0.07970512592450463
bf89773ade113344,三国：开局大雪龙骑，请父皇退位,4,-15.351693356489271,0.21352836234893846
fbc8e28bef61a53a,三国：开局曹操送貂蝉和吕玲绮,0,-2.7259738142146333,-0.12902029629679637
a2e5dd3cadaf498e,三国：开局献计曹操，成立摸金校尉,4,-19.34112766349009,0.005879639470293463
f9cbba05d5ed4ce4,三国：开局被刘大耳逼出山,0,-11.132454051720565,0.005326879627516712
0d96f88f21439105,三国：我拿剑逼着水镜为我打广告,1,46.01957946095679,0.056033713340338964
837c8e256a83a3aa,三国：我给刘备当秘书,0,-11.445462383985745,0.16049113472081736
9e17f65c5ba3014c,三国：我，董公之子，开局天胡,0,-11.492446258246986,-0.023906412832910257
bd8bd04bd217806b,三国：炮灰刘封逆袭之路,4,-16.70355782200148,0.07340024112315152
9301e830cb5c2188,三国：百岁老将，吕布拜我为义父,3,8.560486298610435,-0.14030256849900966
d85eaf143b84e654,三国：蜀汉谋主，我成了卧龙养父,0,-9.386532606274173,0.015942699075989636
676e55e6ab6cd811,三流小说家被横滨势力包围,3,5.4464845918936575,0.0425303373872164
ca773457fc030987,上城之下,4,-21.456831357857396,0.07643582586980627
